2020-07-29 08:30:34.902073,983.15
2020-07-29 08:31:33.702157,983.16
2020-07-29 08:37:15.777655,983.23
2020-07-29 08:37:38.898994,945.90
2020-08-13 21:59:46.911289,940.23
2020-08-13 22:00:05.198752,935.67
2020-08-13 22:00:25.439456,960.72
2020-08-13 22:00:48.641268,997.24
2020-08-13 22:01:11.839862,1020.56
2020-08-13 22:03:04.319600,1056.94
2020-08-13 22:03:22.107961,989.03
2020-08-13 22:03:38.640396,1109.04
2020-08-13 22:37:14.001191,1059.23
2020-08-13 22:42:50.239976,989.06
